id,articleId,article_createdAt,articleType,text,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,scam_hits,pol_hits,health_hits,rule_topic,year,stratum,cohort,sample_mode
231,1ohrpyhlm3p91,2025-08-27 04:42:42.065000+00:00,TEXT,"親愛的行車朋友：

在近期例行檢視帳戶資料時，系統顯示您帳戶內仍有一筆交通紀錄待處理，並於駕照積分項下標示 2 點。為確保後續車輛及駕照相關服務正常進行，建議您於今日完成確認與辦理。",bFDHB5kBkYc0K64EhGfV,RUMOR,2025-09-02 00:15:40.244000+00:00,RUMOR,139.54949416666668,"親愛的行車朋友：

在近期例行檢視帳戶資料時，系統顯示您帳戶內仍有一筆交通紀錄待處理，並於駕照積分項下標示 2 點。為確保後續車輛及駕照相關服務正常進行，建議您於今日完成確認與辦理。",1,0,0,scam,2025,2025|scam,recent,recent
232,2bvoeqelpitgk,2025-08-17 09:26:07.278000+00:00,TEXT,"圓山往台北段裂開了，請改走民權西路大台北橋小心，新生高架裂縫，
最好改道！通知親朋為宜。",w_zAu5gBXlG-ix7ryh-z,RUMOR,2025-08-18 05:57:10.962000+00:00,RUMOR,20.51769,"圓山往台北段裂開了，請改走民權西路大台北橋小心，新生高架裂縫，
最好改道！通知親朋為宜。",0,0,0,other,2025,2025|other,recent,recent
233,pq7b17dylgm6,2025-05-04 08:29:39.169000+00:00,TEXT,"公司主要是做電商
目前我們有自營的賣場差不多50多間
合營店鋪差不多有100多（合營主要是我們幫他供貨而已)
我們的公司外務職缺是等級晉升制
level1：試用期主要是最簡單的貨款清點、尾款催繳 
level2：轉正後主要是貨款清點、貨物盤點出入庫等
level3：資深外務貨品數據採集、市場調查、貨品抽樣質檢
level4：見習主管業務洽談、貨品數據採集、市場調查、貨品抽樣質檢",lF3KUZcBfs35m9Mi2pWq,RUMOR,2025-06-08 23:05:38.216000+00:00,RUMOR,854.5997352777778,"公司主要是做電商
目前我們有自營的賣場差不多50多間
合營店鋪差不多有100多（合營主要是我們幫他供貨而已)
我們的公司外務職缺是等級晉升制
level1：試用期主要是最簡單的貨款清點、尾款催繳 
level2：轉正後主要是貨款清點、貨物盤點出入庫等
level3：資深外務貨品數據採集、市場調查、貨品抽樣質檢
level4：見習主管業務洽談、貨品數據採集、市場調查、貨品抽樣質檢",0,0,0,other,2025,2025|other,recent,recent
234,39jee4uwjusdn,2025-07-16 00:18:23.110000+00:00,TEXT,"提醒：明天7/16   0:00凌晨開始不要傳關於罷免民調的資料去公開群組，包含line、臉書，有民調數據的新聞資料都不傳喔
罰10萬起跳

來源：聯合新聞網
https://share.google/sDEDcFy88n36Dvp5j",wuhQEZgBDktNo1YhpJ7J,NOT_RUMOR,2025-07-16 03:39:14.504000+00:00,NOT_RUMOR,3.3476094444444446,"提醒：明天7/16   0:00凌晨開始不要傳關於罷免民調的資料去公開群組，包含line、臉書，有民調數據的新聞資料都不傳喔
罰10萬起跳

來源：聯合新聞網
https://share.google/sDEDcFy88n36Dvp5j",0,1,0,political,2025,2025|political,recent,recent
235,38t5u55t0qw4p,2025-12-11 06:18:56.808000+00:00,TEXT,"南京大屠殺時，一個日軍少尉把嬰兒挑在刺刀尖上拍照寄給妻子。他妻子回信中寫：""幹得好，為咱們家爭光！""這不是段子，是1938年《東京日日新聞》刊登的""婦人會優秀會員家書""。
  
1937年南京大屠殺的血色記憶中，一則史料足以刺穿“日本普通民眾是戰爭受害者”的虛妄謊言：
 
一名日軍少尉將挑在刺刀尖的嬰兒拍照寄給妻子，其回信竟赫然寫著“幹得好，為咱們家爭光！”。
 
這封被1938年《東京日日新聞》作為“婦人會優秀會員家書”公開發表的信件，絕非極端個例，而是當時日本社會全民捲入侵略戰爭的鮮活縮影。
 
侵華戰爭期間的日本，已形成“軍工滲透市井，全民參與造槍”的瘋狂格局，曾經安寧的居民區徹底淪為支撐侵略的武器生產車間。
 
廣島便是典型代表，這座後來因原子彈爆炸而被包裝成“和平符號”的城市，在戰時卻是日本陸軍本土防衛的核心樞紐，第二總軍司令部就設於此。
 
三菱重工的船廠緊鄰居民區，火花在市井間飛濺，女工們裹著頭巾在車間裡專注焊接戰艦零件；
 
兵工廠的汽笛每天清晨準時刺破街巷寧靜，附近居民不分男女老少紛紛湧入車間，有人組裝炮彈引信，有人打磨槍械部件，流水線的節奏與前線的炮火遙相呼應。
 
1945年原子彈爆炸當天，廣島女子商業學校的學生仍在拆毀民宅建造軍工防火帶，廣島文理大學的學生則在協助海軍計算彈道。
 
這種景象並非廣島獨有，而是遍佈日本列島的常態。
 
大阪的居民區裡，軍火商主動將自產的5600支槍械全部捐獻軍方，聲稱要“為聖戰助力”；
 
京都的町屋中，家庭作坊爭相承接彈藥包裝訂單，老人戴著老花鏡摺疊紙盒，孩子踮著腳尖給子彈盒貼標籤。
 
據史料記載，1937年至1945年間，日本民間軍工企業的產能佔比超過70%，這些散佈在居民區的生產點星羅棋佈，共同織就了一張支撐侵略戰爭的龐大後勤保障網。
 
而在軍工生產之外，日本女性群體的參與更凸顯了戰爭狂熱的扭曲，她們以“愛國”為名拋棄人性，成為侵略機器的重要幫兇。
 
在日本軍國主義的系統性洗腦下，部分日本女性主動淪為侵略戰爭的工具，自願加入慰安婦行列便是最醜陋的明證。
 
這種行為並非被迫，反而被當時的社會輿論推崇為“光榮獻身”，甚至出現母親帶著女兒共同“投身聖戰”的荒誕場景。
 
被稱為“軍國之妻”的中村英子，其丈夫在九江戰場被中國軍隊擊斃後，非但沒有流露悲痛，反而主動向軍部申請帶著未婚女兒前往前線充當慰安婦，聲稱要“以身體慰藉士兵”。
 
這一極端行為竟被日本軍部樹立為“愛國典型”大肆宣揚，成為煽動更多女性參與的工具。
 
除了直接充當慰安婦，日本女性還以多種方式深度參與侵略。
 
“大日本國防婦人會”的成員常年在車站為出征士兵縫製“武運長久”旗幟和護身符，積極遊行支援“一億玉碎”計劃，用針線和口號為戰爭鼓譟。
 
1937年12月南京陷落後，東京銀座兩萬多名女性冒雪走上街頭，舉著親手糊制的燈籠反覆高喊“萬歲”，為日軍的血腥暴行歡呼喝彩。
 
從女性到孩童，從老人到青壯年，日本軍國主義透過思想洗腦和強制手段，將整個國家打造成一臺精密運轉的戰爭機器，實現了真正意義上的“全民戰爭”。
 
教育領域早已成為軍國主義洗腦的重災區，孩子們從啟蒙階段就被灌輸侵略思想。
 
根據《戰時教育令》，小學生被頻繁組織參觀軍工廠“接受勵志教育”，親眼目睹武器製造過程；中學生每週必須完成12小時的軍工勞動，稚嫩的雙手被迫為戰爭服務。
 
校園裡，孩子們舉著比自己還高的竹槍，瘋狂刺向代表“中國人”的草人靶子，口中整齊高喊“除滅支那人”的惡毒口號。
 
這種仇恨教育滲透到日常，黃海海戰後，日本兒童在遊戲中習慣性辱罵失敗者為“支那”，成年人之間也常用“李鴻章”嘲諷吹牛者，對中國的蔑視已深入民族性格的肌理。
 
當我們回望那段黑暗歷史，並非要將仇恨延續到當代日本民眾身上，而是要揭穿“普通民眾無辜論”的謊言，認清侵略戰爭背後的社會基礎。
 
雪崩之時，沒有一片雪花能夠置身事外。",c119IJsBm-etfpErvNTj,NOT_ARTICLE,2025-12-15 05:31:09.918000+00:00,NOT_ARTICLE,95.20364166666668,"南京大屠殺時，一個日軍少尉把嬰兒挑在刺刀尖上拍照寄給妻子。他妻子回信中寫：""幹得好，為咱們家爭光！""這不是段子，是1938年《東京日日新聞》刊登的""婦人會優秀會員家書""。
  
1937年南京大屠殺的血色記憶中，一則史料足以刺穿“日本普通民眾是戰爭受害者”的虛妄謊言：
 
一名日軍少尉將挑在刺刀尖的嬰兒拍照寄給妻子，其回信竟赫然寫著“幹得好，為咱們家爭光！”。
 
這封被1938年《東京日日新聞》",0,0,0,other,2025,2025|other,recent,recent
236,22faz5po8wo6o,2025-10-04 02:11:45.293000+00:00,TEXT,"114年臺北市政府
敬老禮金
致送對象:114/7/29前(含)設籍本市
1
65歲以上長者
2
55歲以上原住民
領取方式:3選1
1
敬老及爱心卡·靠卡领取
快速又便利
9/1 ~ 9/30
全臺四大超商、美廉社、悠遊卡加值機
2
汇款领取
匯款申請(擴大多家金融機構可匯款)
10/9前交匯款同意書
·線上申請
·紙本申請
10/29 匯款入帳
至社會局官網
請治各區公所
線上匯款申請
小叮嚀:僅限匯入長者本人帳戶,前1年度已提供匯款帳戶之長者,將直接入帳。
重陽
3
定点领取
11/12 ~ 11/15
依社會局公告时间及地点为准
广告 主办单位
台北市政府社会局",5sB2BZoBWwAUNc5bmJWr,NOT_RUMOR,2025-10-21 06:30:49.766000+00:00,NOT_RUMOR,412.31790916666665,"114年臺北市政府
敬老禮金
致送對象:114/7/29前(含)設籍本市
1
65歲以上長者
2
55歲以上原住民
領取方式:3選1
1
敬老及爱心卡·靠卡领取
快速又便利
9/1 ~ 9/30
全臺四大超商、美廉社、悠遊卡加值機
2
汇款领取
匯款申請(擴大多家金融機構可匯款)
10/9前交匯款同意書
·線上申請
·紙本申請
10/29 匯款入帳
至社會局官網
請治各區公所
線上匯款申請
小叮嚀",2,0,0,scam,2025,2025|scam,recent,recent
237,1uq3n5nffpwwv,2025-10-27 12:04:55.838000+00:00,TEXT,https://www.businesstoday.com.tw/article/category/183017/post/202510260017/,2rWlZpoBiuCfV4cpyVsO,NOT_RUMOR,2025-11-09 03:25:32.301000+00:00,NOT_RUMOR,303.3434619444444,https://www.businesstoday.com.tw/article/category/183017/post/202510260017/,0,0,0,other,2025,2025|other,recent,recent
238,340izzna9rvt3,2025-06-23 07:59:40.545000+00:00,TEXT,"跑步改善憂鬱 效果不輸藥物 入門新手這樣做
https://www.chinatimes.com/realtimenews/20250623002611-260418",IF7HnJcBfs35m9Miyxjg,NOT_RUMOR,2025-06-23 12:33:49.023000+00:00,NOT_RUMOR,4.569021666666666,"跑步改善憂鬱 效果不輸藥物 入門新手這樣做
https://www.chinatimes.com/realtimenews/20250623002611-260418",0,0,1,health,2025,2025|health,recent,recent
239,lxc9ngwwje2m,2025-11-15 14:08:21.149000+00:00,TEXT,以上還有其他問題嗎 沒有的話小編就給您培訓員的聯絡方式,FLUXiJoBiuCfV4cpZpUY,RUMOR,2025-11-15 15:17:06.199000+00:00,RUMOR,1.1458472222222222,以上還有其他問題嗎 沒有的話小編就給您培訓員的聯絡方式,0,0,0,other,2025,2025|other,recent,recent
240,2kwlzr6ralbaw,2026-01-10 13:00:24.098000+00:00,TEXT,"Company Logo     
訂單確認 Order Confirmation
親愛的 鄭傳馨 ，
您的 [U yVx]l先買後付] 已生效，商品將於預定時間安排出貨。祝您購物愉快！
🛍️ 訂單資訊 Order Information
預計出貨 Expected Shipping: 2026/1/10 16:58:56
商品 Product: 客制化-RjQe94999  時尚真皮 斜跨包
金額 Amount: 16881 TWD（免運費 Free Shipping）
📦 運送資訊 Shipping Information
收件人: 郝鉤恤
電話: 928265827
地址: 臺中市北屯區昌平路二段十巷72弄125號
 
💳 付款資訊 Payment Information
付款人: 鄭傳馨
驗證: 已驗證 - 先買後付
電話: 0936220066
信箱: gmlc888@gmail.com
⚠️ 重要通知 Important Notice

商品出貨後即開始計費。請於指定日期內完成付款，逾期將上報信用機構，影響個人信用紀錄。如有疑問請儘速聯絡客服。
如有任何訂單查詢或疑問，請與我們聯絡。
For any order inquiries or questions, please contact us.
聯絡我們 Contact Us",j0e4yJwBB0eXeo82srsK,RUMOR,2026-03-07 14:34:33.350000+00:00,RUMOR,1345.5692366666667,"Company Logo     
訂單確認 Order Confirmation
親愛的 鄭傳馨 ，
您的 [U yVx]l先買後付] 已生效，商品將於預定時間安排出貨。祝您購物愉快！
🛍️ 訂單資訊 Order Information
預計出貨 Expected Shipping: 2026/1/10 16:58:56
商品 Product: 客制化-RjQe94999  時尚真皮 斜跨包
金",1,0,0,scam,2026,2026|scam,recent,recent
241,2dm0cf4wyqb2n,2025-05-18 13:36:36.797000+00:00,TEXT,104歲人瑞 ，昨天參加世界壯世代運動大會開幕儀式接受頒獎，黃仁勛問他長壽秘訣，答就是多看美女！,cV3m_ZYBfs35m9MiZASC,OPINIONATED,2025-05-23 16:07:36.828000+00:00,OPINIONATED,122.51667527777778,104歲人瑞 ，昨天參加世界壯世代運動大會開幕儀式接受頒獎，黃仁勛問他長壽秘訣，答就是多看美女！,0,0,0,other,2025,2025|other,recent,recent
242,33jlnk4po78gu,2025-08-24 06:28:43.495000+00:00,TEXT,"太陽能板破損外漏出
部份化學/金屬液體!
可造成鳥類→死亡!",kr6t3JgB6nor6FKtB_qS,RUMOR,2025-08-24 15:23:03.953000+00:00,RUMOR,8.905682777777777,"太陽能板破損外漏出
部份化學/金屬液體!
可造成鳥類→死亡!",0,0,0,other,2025,2025|other,recent,recent
243,3ciophkyxqom5,2025-12-02 04:06:49.443000+00:00,TEXT,"研究發現
只要你開口唱歌 30 到 60 分鐘
喉嚨和鼻腔前線的免疫抗體 SIgA 就會明顯上升
平均五成到一倍
甚至有人直接翻到兩倍以上
更扯的是
唱得好不好真的沒差
音癡跟歌神一樣有效

為什麼唱歌會這麼強
因為一唱
你開始深呼吸
胸腔在共振
情緒在慢慢鬆開
心跳變得穩一點
壓力荷爾蒙往下掉
身體就會啟動那種「我準備好了」的防禦開關

很多人不知道
長期唱歌的人真的比較不容易感冒
情緒比較穩
壓力下降得也快
尤其是合唱團
大家一起吸氣一起唱的那種感覺
身體會覺得被支持
心會變柔軟
免疫系統也會跟著抬起來

你不需要去 KTV
也不需要特別技巧
洗澡唱
車上唱
邊煮飯邊唱
站在陽台唱
只要敢唱
身體就敢挺你

如果你最近累到懷疑人生
壓力大到快爆
或者胸口悶得像塞了一塊石頭
那就唱一首你最熟、最舒服的歌
不用好聽
不用完美
讓聲音把你帶出去
你會發現
原來你還有這麼簡單的方式
能讓自己重新回到好好的狀態",Bv7P95oBNXI5ecaqYrgf,NOT_RUMOR,2025-12-07 07:55:54.778000+00:00,NOT_RUMOR,123.81814861111113,"研究發現
只要你開口唱歌 30 到 60 分鐘
喉嚨和鼻腔前線的免疫抗體 SIgA 就會明顯上升
平均五成到一倍
甚至有人直接翻到兩倍以上
更扯的是
唱得好不好真的沒差
音癡跟歌神一樣有效

為什麼唱歌會這麼強
因為一唱
你開始深呼吸
胸腔在共振
情緒在慢慢鬆開
心跳變得穩一點
壓力荷爾蒙往下掉
身體就會啟動那種「我準備好了」的防禦開關

很多人不知道
長期唱歌的人真的比較不容易感冒
情緒比較穩
",0,0,0,other,2025,2025|other,recent,recent
244,3p0nvifhwd5jp,2025-07-01 23:25:38.420000+00:00,TEXT,"一定要聽！讓人聽到眼淚流下來的一首歌🔥

https://youtu.be/SE_yzPvr7lU

今天看到彭振聲副市長的太太，因為老公被司法迫害，選擇跳樓輕生。副市長在法院痛哭：「你們的良心在哪裡？檢察官要我的命！國家怎麼變成這樣！我為什麼會生在這種國家？」

我們聽了心都碎了！台灣怎麼會變成這樣？！

賴清德上任以來，詐騙、暴力、割喉、殺警，無奇不有，但政府卻只想廢死。詐騙案件搞到家破人亡，結果政府不聞不問！

司法已不再是公義，而是獨裁者賴清德打壓政治異己工具，關了柯主席一年，連柯爸爸過世，都百般刁難不讓人好好告別，這還是人嗎？還有人性嗎？！

台灣的美麗山林被砍光光，滿山遍谷的光電板污染，再把錢輸送給民進黨的綠友友，而空污年年加劇，台電虧損數千億，通通人民的血汗納稅錢買單！我們不甘心！

民進黨癱瘓議事、破壞議場，獨裁者賴清德說：民主不是票多的就贏；民進黨說：不符合我們的多數我們都要罷免掉，這就是我們的民主。

青鳥在路上抓人、公審、網路上出征，抹紅、抹黑，台灣從此變成烏煙瘴氣、他們已經快要掌控整個台灣，讓台灣變成他們的禁臠，我們的台灣正在被一點一滴毀掉！！！

🎵 今天有一位網路創作者，把這些荒謬寫成歌，唱出我們心裡的痛。這首歌，是給所有「不甘願的人」聽的──不甘願我們的台灣被踐踏、不甘願我們的未來被剝奪。

👉請一定要聽完這首歌，再轉傳給你最在乎的人。

台灣已經要變成綠色恐怖的顏色
一起守護台灣，不能再沉默了！

拜託大家(好嘛)726一定要出門投下「不同意票」！",kejD5ZcBDktNo1Yhrk1K,RUMOR,2025-07-07 16:41:36.073000+00:00,RUMOR,137.26601472222222,"一定要聽！讓人聽到眼淚流下來的一首歌🔥

https://youtu.be/SE_yzPvr7lU

今天看到彭振聲副市長的太太，因為老公被司法迫害，選擇跳樓輕生。副市長在法院痛哭：「你們的良心在哪裡？檢察官要我的命！國家怎麼變成這樣！我為什麼會生在這種國家？」

我們聽了心都碎了！台灣怎麼會變成這樣？！

賴清德上任以來，詐騙、暴力、割喉、殺警，無奇不有，但政府卻只想廢死。詐騙案件搞到家破人亡，",1,2,0,political,2025,2025|political,recent,recent
245,2i3dx2eegvcsl,2026-01-08 13:02:33.795000+00:00,TEXT,"比多穿一件衣服有用！
面對即將到來的寒流，許多人都很關心如何保暖，才能讓自己真正達到禦寒的
效果。對此，胸腔暨重症專科醫師黃軒指出，你穿再厚，如果熱一直從「關鍵
部位」漏掉，身體還是會判定你在受寒，你有沒有發現，「明明穿著厚重的衣
服和外套，身體還是一直冷起來？
黃軒指出，三個散熱最快的地方，其實有共通點，血管密集 - 靠近重要神經或
中樞一冷，訊號會被放大解讀。
第一是頭部，不是冷在皮膚，而是冷在中樞，頭部血流量高，靠近腦部溫控中
樞。 當頭部降溫，大腦會誤以為「核心體溫正在下滑」。結果是全身血管立刻
收縮、血壓上升、心臟被迫更用力工作。這也為什麼冬天清晨、中風與心肌梗
塞特別多。
第二是頸部，自律神經的交通樞紐。頸部走的是頸動脈、迷走神經、交感神經
叢。 這裡一冷，影響的不是局部，而是整套自律神經平衡。臨床後果可能包括：
- 心跳變快或不規則 - 血壓波動 - 頭暈、胸悶、心悸感增加。
第三是腳部，最容易被忽略的「循環死角」。腳離心臟最遠，本來就是血液回
流最辛苦的地方。 一旦腳冷，血管收縮 → 回流更差 → 體溫調節效率下降。這
時候身體會選擇「保命模式」，犧牲末梢，保住核心→ 全身更冷、血壓更高、
心臟更累。
為什麼帽子、圍巾、襪子，比多穿一件衣服有用？黃軒表示，因為這三樣做的
不是「包肌肉」， 而是「穩定神經、穩定血流」，才是穩定溫控判斷。帽子可
以避免大腦誤判人體正受低溫 ；圍巾能減少自律神經被冷刺激；襪子有助改善
末梢循環，降低整體血管收縮需求。這「三暖王」，是「用最小成本，換最大
生理穩定」的策略。
黃軒總結，冬天保暖，不是把身體包成一顆粽子，就是在保暖身體而是你「守
住血流、穩住神經」，才能騙過大腦的「冷警報」。守住「頭、頸、腳」 你保
的，已經不是溫度 而是 心臟與大腦的安全守護。",1dWHtZsBrQ7DCeIzXqSs,OPINIONATED,2026-01-13 04:05:06.346000+00:00,OPINIONATED,111.04237527777777,"比多穿一件衣服有用！
面對即將到來的寒流，許多人都很關心如何保暖，才能讓自己真正達到禦寒的
效果。對此，胸腔暨重症專科醫師黃軒指出，你穿再厚，如果熱一直從「關鍵
部位」漏掉，身體還是會判定你在受寒，你有沒有發現，「明明穿著厚重的衣
服和外套，身體還是一直冷起來？
黃軒指出，三個散熱最快的地方，其實有共通點，血管密集 - 靠近重要神經或
中樞一冷，訊號會被放大解讀。
第一是頭部，不是冷在皮膚，而是冷",0,0,1,health,2026,2026|health,recent,recent
246,1osa18fg0mgt4,2026-04-01 08:16:36.812000+00:00,TEXT,"【LINE今日多人反應帳號被盜】⚠️
今日網路上不少人反應
突然收到 LINE驗證碼簡訊，
幾分鐘後帳號就被強制登出，
重新登入時 好友與聊天紀錄幾乎全消失。
目前懷疑的手法是：
駭客改用 語音驗證取得LINE驗證碼，如果電話沒接到，驗證碼就會被錄進 語音信箱，再利用預設密碼登入語音信箱聽取驗證碼，進而登入LINE帳號。
🔒 建議立即檢查「語音信箱」
中華電信
➡ 直接打客服
修改語音信箱密碼或 直接關閉語音信箱
台灣大哥大
➡ 撥 123 → 按 3 修改密碼
或撥 188 請客服 關閉語音信箱
遠傳電信
➡ 遠傳客服App搜尋
「關閉語音信箱」",Zsy7Z50BZgZZYBoariRC,NOT_RUMOR,2026-04-07 11:37:26.337000+00:00,NOT_RUMOR,147.3470902777778,"【LINE今日多人反應帳號被盜】⚠️
今日網路上不少人反應
突然收到 LINE驗證碼簡訊，
幾分鐘後帳號就被強制登出，
重新登入時 好友與聊天紀錄幾乎全消失。
目前懷疑的手法是：
駭客改用 語音驗證取得LINE驗證碼，如果電話沒接到，驗證碼就會被錄進 語音信箱，再利用預設密碼登入語音信箱聽取驗證碼，進而登入LINE帳號。
🔒 建議立即檢查「語音信箱」
中華電信
➡ 直接打客服
修改語音信箱密碼或 ",3,0,0,scam,2026,2026|scam,recent,recent
247,34nyb8onluquc,2025-07-02 07:03:25.494000+00:00,TEXT,"@ 2025/07/02 轉貼
（彭夫人之死）～不寫政治文，寫的是「良知」

文／Jason。250702。

前言：

三峽烈日像烙鐵，灼熱著整個城市。但今天，壓在我心頭的，不是氣溫，而是一則新聞——讓我決定，動筆。

許多警界老同事、好朋友都勸我：「你該經常寫文章啊，我們知道你能寫，而且總是能寫進我們的心坎裡。」
但是我真的非常不願意寫政治文，因為政治實在太汚濁、太黑暗了。

尤其台灣這幾年，政府早已不是以前人們所相信的「為民服務」的樣子，而是早已失去人性、失去理性、只剩獸性，政府官員都只像一群披著人形外衣的狼。
這樣的現實，讓我難以提筆。

令人遺憾的是，今天我看到一則新聞——前台北市副市長彭振聲妻子，在丈夫官司長期纏身、受盡屈辱的壓力之下，選擇輕生自我了斷。
瞬間，一股熱血湧上心頭，這已不是政治，而是觸碰到「人性中最深處的良知」。
所以我決定提筆，不是寫批判，而是在寫人類與野獸之間最大的不同——

「良知」。

⸻

一、彭夫人之死

彭振聲，台北市前副市長，一位74歲的長者，為一件都市計畫案奔波多年，官司真相詭譎，案情懸而未決。
而前天（6/30），陪他北上的妻子，為他準備完早餐後，從高樓一躍而下身亡。

「京華城案」已不再只是偵辦官員貪瀆案，而是國家機器已不再給人活下去的空間。
彭夫人的死，不但震撼了我，同時也震撼無數仍心懷「良知」的人。

這是一種極度的悲哀，一位受到政治迫害者的妻子，因爲受不了漫無止境的政府壓迫與百般羞辱，用自己生命為丈夫作出無聲的抗議。
這已經不再是政治鬥爭下的副產品，而是人性泯滅與徹底淪喪的極致表徵。

當政府利用司法體制，將人逼到絕境，而社會集體冷眼旁觀，那不僅是政治的完全敗壞，更是我們整個人類文明人性中「良知」的瓦解與崩潰。

⸻

二、大批狼群執政下的台灣

我們不能再只指責哪一黨壞？哪個官員貪污？問題核心已不在政黨，而在人心。

民進黨目前穩固支持者約占全台選民中的四成，據我估計，在這40%的群眾裡，有20%的人是利益共生鏈、10%的人是台獨堅定擁護者，而剩下10%的人，則是因為長年生活在偏鄉、資訊被封閉之下，從早期被灌輸「唯有民進黨，是我等力挺」的信念，但也是這群人最可憐，他們大多貧困、知識不足，但卻被終生利用，心靈完全被綠營綁架。

至於藍白支持者呢？其實也不惶多讓。

藍營的人，擁有相對高學歷與社會地位，卻自視甚高、彼此不服、缺乏整體意識，總在分裂中不斷內耗。

而支持白營的年輕人，雖然活潑、有創意，卻受困於淺薄資訊與碎片式價值觀，失去文化的厚度、心靈的深度、視野的廣度，同時也缺乏對未來的願景。
雖然他們渴望有人引導，卻又不願相信任何人。

———

三、泯滅人性的政府

在這種情況下，40%的民進黨自然穩如泰山。
他們靠著龐大無比的國家資源、綿密的派系、黑金深層掛鉤的利益結構系統，與掌控媒體、司法、輿論的能力，他們對於全國60%非支持的群眾選民，各個擊破、分而治之。

這些就是現今台灣政治的真實樣貌——
一場完全制度化的心理戰與信息戰，一場對於人民信任與情感的掠奪戰，更可怕的是，他們也是在作一場對人類文明「良知消滅戰」。

⸻

四、選民的自我覺醒

這篇文章，不是罵民進黨，也不是挺國民黨或民眾黨，而是希望喚醒心中尚存良知的人——

今天台灣根本問題，不是40%選票的民進黨太壞，而是60%選票的民眾太分裂、太冷漠，太漠不關心、太事不關己。

因為我們的問題，才把可怕的魔鬼推上寶座、讓他們緊握權杖；
因為我們，讓自己內心，完全被無明、偏執與自私遮蓋住；
因為我們，不願承擔、不願團結、不願為正義出聲，卻天天抱怨政治太黑暗、政府太兇殘。

所以，真正該覺醒的人——

不是政黨：藍、綠、白；
而是選民：你、我、他。

⸻

結語：

***6/30，請記住這一天***

彭夫人之死，不只是死於政治迫害，而是對人性「良知」判處死刑。

這次不是因為政黨，而是為了心中良知，
7/26，讓我們一起投下（不同意罷免）。

願，逝者安息；
願，生者覺醒。

（全文完）",iei_5ZcBDktNo1YhI03I,RUMOR,2025-07-07 16:36:38.469000+00:00,RUMOR,129.55360416666667,"@ 2025/07/02 轉貼
（彭夫人之死）～不寫政治文，寫的是「良知」

文／Jason。250702。

前言：

三峽烈日像烙鐵，灼熱著整個城市。但今天，壓在我心頭的，不是氣溫，而是一則新聞——讓我決定，動筆。

許多警界老同事、好朋友都勸我：「你該經常寫文章啊，我們知道你能寫，而且總是能寫進我們的心坎裡。」
但是我真的非常不願意寫政治文，因為政治實在太汚濁、太黑暗了。

尤其台灣這幾年，",0,0,0,other,2025,2025|other,recent,recent
248,3bcf0av6icnpb,2026-02-20 11:11:09.476000+00:00,TEXT,台灣大哥大用戶您好，新年快樂！您的門號獲【LG掃地機器人】新年抽獎活動參加資格，月底截止，逾期不補 https://twm.tw/22I4s,G0c31ZwBB0eXeo82Cc3B,NOT_ARTICLE,2026-03-10 00:47:59.936000+00:00,NOT_ARTICLE,421.61401666666666,台灣大哥大用戶您好，新年快樂！您的門號獲【LG掃地機器人】新年抽獎活動參加資格，月底截止，逾期不補 https://twm.tw/22I4s,0,0,0,other,2026,2026|other,recent,recent
249,2ly4i5cjip5b8,2025-10-02 14:18:11.162000+00:00,TEXT,賴清德貪污很多勞力士手錶，害我買不到勞力土手錶，我只好買電子手錶。,19wEq5kBqt9RyOeyl4hi,NOT_ARTICLE,2025-10-03 17:00:28.894000+00:00,NOT_ARTICLE,26.70492555555556,賴清德貪污很多勞力士手錶，害我買不到勞力土手錶，我只好買電子手錶。,0,1,0,political,2025,2025|political,recent,recent
250,zzewklpu0bd2,2025-05-18 15:12:03.621000+00:00,TEXT,https://www.facebook.com/reel/2327584777636295/?sfnsn=mo&mibextid=6AJuK9,-F5KmJcBfs35m9Mi4xBl,NOT_ARTICLE,2025-06-22 15:38:54.180000+00:00,NOT_ARTICLE,840.4473775,https://www.facebook.com/reel/2327584777636295/?sfnsn=mo&mibextid=6AJuK9,0,0,0,other,2025,2025|other,recent,recent
251,1bm5rtnzbgqgn,2025-06-14 13:59:22.327000+00:00,TEXT,"請問這網拍店舖，我共投入NT$178000=usd$5890,是否可以全數追回，利潤部份如何（6997-5890）？",5l18eZcBfs35m9Mipdvc,RUMOR,2025-06-16 16:05:01.530000+00:00,RUMOR,50.09422305555556,"請問這網拍店舖，我共投入NT$178000=usd$5890,是否可以全數追回，利潤部份如何（6997-5890）？",0,0,0,other,2025,2025|other,recent,recent
252,11sslzskh5qu4,2025-08-29 04:34:19.928000+00:00,TEXT,如果不是因為您操作錯誤導致貸款資金被緊急凍結  已經撥款入帳了，,73OXuJ0BrN44Xa7DP2yE,RUMOR,2026-04-23 04:26:53.187000+00:00,RUMOR,5687.875905277778,如果不是因為您操作錯誤導致貸款資金被緊急凍結  已經撥款入帳了，,1,0,0,scam,2025,2025|scam,recent,recent
253,28bdbzbkwc0yi,2025-11-06 15:28:09.662000+00:00,TEXT,https://10000.gov.tw/Register/Index,T7WLdZoBiuCfV4cpc3T_,RUMOR,2025-11-12 00:51:04.819000+00:00,RUMOR,129.38198805555555,https://10000.gov.tw/Register/Index,0,0,0,other,2025,2025|other,recent,recent
